"2025-06-28T00:34:27.234Z","45.9891","4.7253","IP-based"
"2025-06-28T00:42:56.825Z","45.9891","4.7253","IP-based"
"2025-06-28T00:46:11.422Z","45.9891","4.7253","IP-based"
